id,key,value,type
916896826,ntd_id,4027,regular
916896826,operator,Pinellas Suncoast Transit Authority,regular
916896826,route_ref,66,regular
916896830,gtfs_id,5130,regular
916896830,highway,bus_stop,regular
916896830,name,Greenbriar Boulevard & Sutton Place,regular
916896830,ntd_id,4027,regular
916896830,operator,Pinellas Suncoast Transit Authority,regular
916896830,route_ref,67,regular
916896835,gtfs_id,5135,regular
916896835,highway,bus_stop,regular
916896835,name,Greenbriar Boulevard & Forest Drive,regular
916896835,ntd_id,4027,regular
916896835,operator,Pinellas Suncoast Transit Authority,regular
916896835,route_ref,67,regular
916896840,gtfs_id,5133,regular
916896840,highway,bus_stop,regular
916896840,name,Phillippe Parkway & Phillippe Drive,regular
916896840,ntd_id,4027,regular
916896840,operator,Pinellas Suncoast Transit Authority,regular
916896840,route_ref,62,regular
916896842,gtfs_id,5116,regular
916896842,highway,bus_stop,regular
916896842,name,Phillippe Parkway & Phillippe Landing,regular
916896842,ntd_id,4027,regular
916896842,operator,Pinellas Suncoast Transit Authority,regular
916896842,route_ref,62,regular
916896843,gtfs_id,5117,regular
916896843,highway,bus_stop,regular
916896843,name,Belcher Road North & Willow Tree Trail,regular
916896843,ntd_id,4027,regular
916896843,operator,Pinellas Suncoast Transit Authority,regular
916896843,route_ref,76,regular
916896846,gtfs_id,5119,regular
916896846,highway,bus_stop,regular
916896846,name,Phillippe Parkway & Parkside Drive,regular
916896846,ntd_id,4027,regular
916896846,operator,Pinellas Suncoast Transit Authority,regular
916896846,route_ref,62,regular
916896852,gtfs_id,5121,regular
916896852,highway,bus_stop,regular
916896852,name,Greenbriar Boulevard & Indigo Drive,regular
916896852,ntd_id,4027,regular
916896852,operator,Pinellas Suncoast Transit Authority,regular
916896852,route_ref,67,regular
916896856,gtfs_id,5123,regular
916896856,highway,bus_stop,regular
916896856,name,Greenbriar Boulevard & Indigo Drive,regular
916896856,ntd_id,4027,regular
916896856,operator,Pinellas Suncoast Transit Authority,regular
916896856,route_ref,67,regular
916896865,gtfs_id,5108,regular
916896865,highway,bus_stop,regular
916896865,name,U.S. Highway 19 North & 1st Avenue North,regular
916896865,ntd_id,4027,regular
916896865,operator,Pinellas Suncoast Transit Authority,regular
916896865,route_ref,19,regular
916896870,gtfs_id,5106,regular
916896870,highway,bus_stop,regular
916896870,name,Hercules Avenue North & Lakewood Drive,regular
916896870,ntd_id,4027,regular
916896870,operator,Pinellas Suncoast Transit Authority,regular
916896870,route_ref,67,regular
916896872,gtfs_id,5107,regular
916896872,highway,bus_stop,regular
916896872,name,Hercules Avenue North & Lakewood Drive,regular
916896872,ntd_id,4027,regular
916896872,operator,Pinellas Suncoast Transit Authority,regular
916896872,route_ref,67,regular
916896874,gtfs_id,5105,regular
916896874,highway,bus_stop,regular
916896874,name,U.S. Highway 19 North & Executive,regular
916896874,ntd_id,4027,regular
916896874,operator,Pinellas Suncoast Transit Authority,regular
916896874,route_ref,19,regular
916896884,gtfs_id,7374,regular
916896884,highway,bus_stop,regular
916896884,name,Drew Street & East Service Road,regular
916896884,ntd_id,4027,regular
916896884,operator,Pinellas Suncoast Transit Authority,regular
916896884,route_ref,19,regular
916896891,gtfs_id,5112,regular
916896891,highway,bus_stop,regular
916896891,name,Patricia Avenue & Cedarwood Drive,regular
916896891,ntd_id,4027,regular
916896891,operator,Pinellas Suncoast Transit Authority,regular
916896891,route_ref,66,regular
916896893,gtfs_id,5111,regular
916896893,highway,bus_stop,regular
916896893,name,Belcher Road North & Willow Tree Trail,regular
916896893,ntd_id,4027,regular
916896893,operator,Pinellas Suncoast Transit Authority,regular
916896893,route_ref,76,regular
916896895,gtfs_id,5110,regular
916896895,highway,bus_stop,regular
916896895,name,Patricia Avenue & Beltrees Street,regular
916896895,ntd_id,4027,regular
916896895,operator,Pinellas Suncoast Transit Authority,regular
916896895,route_ref,66,regular
916896907,gtfs_id,5100,regular
916896907,highway,bus_stop,regular
916896907,name,Patricia Avenue & Dunnegan Drive,regular
916896907,ntd_id,4027,regular
916896907,operator,Pinellas Suncoast Transit Authority,regular
916896907,route_ref,66,regular
916896912,gtfs_id,5102,regular
916896912,highway,bus_stop,regular
916896912,name,Hercules Avenue North & Roundtree Court,regular
916896912,ntd_id,4027,regular
916896912,operator,Pinellas Suncoast Transit Authority,regular
916896912,route_ref,67,regular
916896928,gtfs_id,4927,regular
916896928,highway,bus_stop,regular
916896928,name,Sunset Point Road & Skyline Drive East,regular
916896928,ntd_id,4027,regular
916896928,operator,Pinellas Suncoast Transit Authority,regular
916896928,route_ref,62;76,regular
916896930,gtfs_id,4928,regular
916896930,highway,bus_stop,regular
916896930,name,Sunset Point Road & Old Coachman Road North,regular
916896930,ntd_id,4027,regular
916896930,operator,Pinellas Suncoast Transit Authority,regular
916896930,route_ref,62;76,regular
916896935,gtfs_id,4926,regular
916896935,highway,bus_stop,regular
916896935,name,Sunset Point Road & Murray Avenue,regular
916896935,ntd_id,4027,regular
916896935,operator,Pinellas Suncoast Transit Authority,regular
916896935,route_ref,93,regular
916896941,gtfs_id,4929,regular
916896941,highway,bus_stop,regular
916896941,name,Sunset Point Road & Flora Road,regular
916896941,ntd_id,4027,regular
916896941,operator,Pinellas Suncoast Transit Authority,regular
916896941,route_ref,66,regular
916896950,gtfs_id,4923,regular
916896950,highway,bus_stop,regular
916896950,name,Sunset Point Road & Meadow Drive,regular
916896950,ntd_id,4027,regular
916896950,operator,Pinellas Suncoast Transit Authority,regular
916896950,route_ref,62;76,regular
916896953,gtfs_id,4924,regular
916896953,highway,bus_stop,regular
916896953,name,Sunset Point Road & East Drive,regular
916896953,ntd_id,4027,regular
916896953,operator,Pinellas Suncoast Transit Authority,regular
916896953,route_ref,93,regular
916896963,gtfs_id,6298,regular
916896963,highway,bus_stop,regular
916896963,name,Brooker Creek Boulevard & Forest Lake Boulevard,regular
916896963,ntd_id,4027,regular
916896963,operator,Pinellas Suncoast Transit Authority,regular
916896963,route_ref,93,regular
916896966,gtfs_id,6297,regular
916896966,highway,bus_stop,regular
916896966,name,Forest Lake Boulevard & Pine Avenue North,regular
916896966,ntd_id,4027,regular
916896966,operator,Pinellas Suncoast Transit Authority,regular
916896966,route_ref,93,regular
916896968,gtfs_id,6296,regular
916896968,highway,bus_stop,regular
916896968,name,Forest Lake Boulevard & #33,regular
916896968,ntd_id,4027,regular
916896968,operator,Pinellas Suncoast Transit Authority,regular
916896968,route_ref,93,regular
916896970,gtfs_id,6295,regular
916896970,highway,bus_stop,regular
916896970,name,Tampa Road & Shady Oaks Drive,regular
916896970,ntd_id,4027,regular
916896970,operator,Pinellas Suncoast Transit Authority,regular
916896970,route_ref,93,regular
916896973,gtfs_id,6294,regular
916896973,highway,bus_stop,regular
916896973,name,Tampa Road & Oakleaf Boulevard,regular
916896973,ntd_id,4027,regular
916896973,operator,Pinellas Suncoast Transit Authority,regular
916896973,route_ref,93,regular
916896974,FIXME,This bus stop could be redundant,regular
916896974,gtfs_id,6293,regular
916896974,highway,bus_stop,regular
916896974,name,Tampa Road & Lake Road East,regular
916896974,ntd_id,4027,regular
916896974,operator,Pinellas Suncoast Transit Authority,regular
916896974,route_ref,93,regular
916896986,gtfs_id,4938,regular
916896986,highway,bus_stop,regular
916896986,name,Sunset Point Road & Main Boulevard,regular
916896986,ntd_id,4027,regular
916896986,operator,Pinellas Suncoast Transit Authority,regular
916896986,route_ref,62;76,regular
916896998,gtfs_id,4930,regular
916896998,highway,bus_stop,regular
916896998,name,Sunset Point Road & Hercules Avenue North,regular
916896998,ntd_id,4027,regular
916896998,operator,Pinellas Suncoast Transit Authority,regular
916896998,route_ref,93,regular
916897002,gtfs_id,4931,regular
916897002,highway,bus_stop,regular
916897002,name,Sunset Point Road & Barrington Drive West,regular
916897002,ntd_id,4027,regular
916897002,operator,Pinellas Suncoast Transit Authority,regular
916897002,route_ref,93,regular
916897009,gtfs_id,4932,regular
916897009,highway,bus_stop,regular
916897009,name,Sunset Point Road & #1650,regular
916897009,ntd_id,4027,regular
916897009,operator,Pinellas Suncoast Transit Authority,regular
916897009,route_ref,93,regular
916897019,gtfs_id,4935,regular
916897019,highway,bus_stop,regular
916897019,name,Sunset Point Road & #2539,regular
916897019,ntd_id,4027,regular
916897019,operator,Pinellas Suncoast Transit Authority,regular
916897019,route_ref,62;76,regular
916897030,gtfs_id,6287,regular
916897030,highway,bus_stop,regular
916897030,name,Tampa Road & #4224,regular
916897030,ntd_id,4027,regular
916897030,operator,Pinellas Suncoast Transit Authority,regular
916897030,route_ref,93,regular
916897036,gtfs_id,6289,regular
916897036,highway,bus_stop,regular
916897036,name,580 Park North Ride,regular
916897036,ntd_id,4027,regular
916897036,operator,Pinellas Suncoast Transit Authority,regular
916897036,route_ref,93,regular
916897039,gtfs_id,6288,regular
916897039,highway,bus_stop,regular
916897039,name,Nielsen Building,regular
916897039,ntd_id,4027,regular
916897039,operator,Pinellas Suncoast Transit Authority,regular
916897039,route_ref,93,regular
916897046,gtfs_id,4949,regular
916897046,highway,bus_stop,regular
916897046,name,Main Street & McMullen Booth Road North,regular
916897046,ntd_id,4027,regular
916897046,operator,Pinellas Suncoast Transit Authority,regular
916897046,route_ref,62,regular
916897049,bench,yes,regular
916897049,gtfs_id,4947,regular
916897049,highway,bus_stop,regular
916897049,name,Main Street & 8th Avenue South,regular
916897049,ntd_id,4027,regular
916897049,operator,Pinellas Suncoast Transit Authority,regular
916897049,route_ref,62,regular
916897049,shelter,yes,regular
916897051,gtfs_id,4948,regular
916897051,highway,bus_stop,regular
916897051,name,Main Street & 10th Avenue South,regular
916897051,ntd_id,4027,regular
916897051,operator,Pinellas Suncoast Transit Authority,regular
916897051,route_ref,62,regular
916897056,gtfs_id,4945,regular
916897056,highway,bus_stop,regular
916897056,name,Main Street & 5th Avenue South,regular
916897056,ntd_id,4027,regular
916897056,operator,Pinellas Suncoast Transit Authority,regular
916897056,route_ref,62,regular
916897064,gtfs_id,4946,regular
916897064,highway,bus_stop,regular
916897064,name,Main Street & 2nd Street South,regular
916897064,ntd_id,4027,regular
916897064,operator,Pinellas Suncoast Transit Authority,regular
916897064,route_ref,62,regular
916897075,gtfs_id,4943,regular
916897075,highway,bus_stop,regular
916897075,name,Sunset Point Road & South Drive,regular
916897075,ntd_id,4027,regular
916897075,operator,Pinellas Suncoast Transit Authority,regular
916897075,route_ref,62,regular
916897087,gtfs_id,4944,regular
916897087,highway,bus_stop,regular
916897087,name,Main Street & 3rd Avenue South,regular
916897087,ntd_id,4027,regular
916897087,operator,Pinellas Suncoast Transit Authority,regular
916897087,route_ref,62,regular
916897099,gtfs_id,4941,regular
916897099,highway,bus_stop,regular
916897099,name,Highland Avenue North & Erin Lane,regular
916897099,ntd_id,4027,regular
916897099,operator,Pinellas Suncoast Transit Authority,regular
916897099,route_ref,66,regular
916897108,gtfs_id,4942,regular
916897108,highway,bus_stop,regular
916897108,name,Main Street & 7th Avenue South,regular
916897108,ntd_id,4027,regular
916897108,operator,Pinellas Suncoast Transit Authority,regular
916897108,route_ref,62,regular
916897129,gtfs_id,4940,regular
916897129,highway,bus_stop,regular
916897129,name,Highland Avenue North & Erin Lane,regular
916897129,ntd_id,4027,regular
916897129,operator,Pinellas Suncoast Transit Authority,regular
916897129,route_ref,66,regular
916897177,gtfs_id,4960,regular
916897177,highway,bus_stop,regular
916897177,name,Main Street & 12th Avenue North,regular
916897177,ntd_id,4027,regular
916897177,operator,Pinellas Suncoast Transit Authority,regular
916897177,route_ref,62,regular
916897216,gtfs_id,6272,regular
916897216,highway,bus_stop,regular
916897216,name,Keene Road & Manning Road,regular
916897216,ntd_id,4027,regular
916897216,operator,Pinellas Suncoast Transit Authority,regular
916897216,route_ref,93,regular
916897223,gtfs_id,6270,regular
916897223,highway,bus_stop,regular
916897223,name,Keene Road & #998,regular
916897223,ntd_id,4027,regular
916897223,operator,Pinellas Suncoast Transit Authority,regular
916897223,route_ref,93,regular
916897225,gtfs_id,4958,regular
916897225,highway,bus_stop,regular
916897225,name,Sunset Point Road & Forest Wood Drive,regular
916897225,ntd_id,4027,regular
916897225,operator,Pinellas Suncoast Transit Authority,regular
916897225,route_ref,62,regular
916897256,gtfs_id,4954,regular
916897256,highway,bus_stop,regular
916897256,name,Main Street & 11th Avenue South,regular
916897256,ntd_id,4027,regular
916897256,operator,Pinellas Suncoast Transit Authority,regular
916897256,route_ref,62,regular
916897265,gtfs_id,4955,regular
916897265,highway,bus_stop,regular
916897265,name,Main Street & Crestwood Drive,regular
916897265,ntd_id,4027,regular
916897265,operator,Pinellas Suncoast Transit Authority,regular
916897265,route_ref,62,regular
916897270,gtfs_id,4956,regular
916897270,highway,bus_stop,regular
916897270,name,Sunset Point Road & County Road 193,regular
916897270,ntd_id,4027,regular
916897270,operator,Pinellas Suncoast Transit Authority,regular
916897270,route_ref,62,regular
916897272,gtfs_id,4957,regular
916897272,highway,bus_stop,regular
916897272,name,Sunset Point Road & #2931,regular
916897272,ntd_id,4027,regular
916897272,operator,Pinellas Suncoast Transit Authority,regular
916897272,route_ref,62,regular
916897276,gtfs_id,4950,regular
916897276,highway,bus_stop,regular
916897276,name,Sunset Point Road & Soule Road,regular
916897276,ntd_id,4027,regular
916897276,operator,Pinellas Suncoast Transit Authority,regular
916897276,route_ref,62,regular
916897279,amenity,waste_basket,regular
916897279,bench,yes,regular
916897279,gtfs_id,4951,regular
916897279,highway,bus_stop,regular
916897279,name,Main Street & 9th Avenue South,regular
916897279,ntd_id,4027,regular
916897279,operator,Pinellas Suncoast Transit Authority,regular
916897279,route_ref,62,regular
916897284,gtfs_id,4952,regular
916897284,highway,bus_stop,regular
916897284,name,Main Street & 13th Avenue North,regular
916897284,ntd_id,4027,regular
916897284,operator,Pinellas Suncoast Transit Authority,regular
916897284,route_ref,62,regular
916897287,gtfs_id,4953,regular
916897287,highway,bus_stop,regular
916897287,name,Sunset Point Road & #2851,regular
916897287,ntd_id,4027,regular
916897287,operator,Pinellas Suncoast Transit Authority,regular
916897287,route_ref,62,regular
916897303,gtfs_id,6268,regular
916897303,highway,bus_stop,regular
916897303,name,Keene Road & #1943,regular
916897303,ntd_id,4027,regular
916897303,operator,Pinellas Suncoast Transit Authority,regular
916897303,route_ref,93,regular
916897304,gtfs_id,6269,regular
916897304,highway,bus_stop,regular
916897304,name,Keene Road & Main Street,regular
916897304,ntd_id,4027,regular
916897304,operator,Pinellas Suncoast Transit Authority,regular
916897304,route_ref,93,regular
916897370,gtfs_id,6251,regular
916897370,highway,bus_stop,regular
916897370,name,Village Drive & #2562,regular
916897370,ntd_id,4027,regular
916897370,operator,Pinellas Suncoast Transit Authority,regular
916897370,route_ref,67,regular
916897449,gtfs_id,4902,regular
916897449,highway,bus_stop,regular
916897449,name,Sunset Point Road & Seton Drive,regular
916897449,ntd_id,4027,regular
916897449,operator,Pinellas Suncoast Transit Authority,regular
916897449,route_ref,93,regular
916897452,gtfs_id,4901,regular
916897452,highway,bus_stop,regular
916897452,name,Sunset Point Road & #1520,regular
916897452,ntd_id,4027,regular
916897452,operator,Pinellas Suncoast Transit Authority,regular
916897452,route_ref,93,regular
916897472,gtfs_id,4909,regular
916897472,highway,bus_stop,regular
916897472,name,Sunset Point Road & #2042,regular
916897472,ntd_id,4027,regular
916897472,operator,Pinellas Suncoast Transit Authority,regular
916897472,route_ref,93,regular
916897473,gtfs_id,4908,regular
916897473,highway,bus_stop,regular
916897473,name,Sunset Point Road & Sharondale Drive,regular
916897473,ntd_id,4027,regular
916897473,operator,Pinellas Suncoast Transit Authority,regular
916897473,route_ref,93,regular
916897475,gtfs_id,4907,regular
916897475,highway,bus_stop,regular
916897475,name,Sunset Point Road & #1715,regular
916897475,ntd_id,4027,regular
916897475,operator,Pinellas Suncoast Transit Authority,regular
916897475,route_ref,93,regular
916897476,gtfs_id,4906,regular
916897476,highway,bus_stop,regular
916897476,name,Sunset Point Road & #2024,regular
916897476,ntd_id,4027,regular
916897476,operator,Pinellas Suncoast Transit Authority,regular
916897476,route_ref,93,regular
916897477,gtfs_id,4905,regular
916897477,highway,bus_stop,regular
916897477,name,Sunset Point Road & West Drive,regular
916897477,ntd_id,4027,regular
916897477,operator,Pinellas Suncoast Transit Authority,regular
916897477,route_ref,93,regular
916897478,gtfs_id,4904,regular
916897478,highway,bus_stop,regular
916897478,name,Sunset Point Road & Lombardy Drive,regular
916897478,ntd_id,4027,regular
916897478,operator,Pinellas Suncoast Transit Authority,regular
916897478,route_ref,93,regular
916897492,gtfs_id,6236,regular
916897492,highway,bus_stop,regular
916897492,name,St. Pete Drive West & Main Street West,regular
916897492,ntd_id,4027,regular
916897492,operator,Pinellas Suncoast Transit Authority,regular
916897492,route_ref,67,regular
916897498,gtfs_id,4911,regular
916897498,highway,bus_stop,regular
916897498,name,Sunset Point Road & Greenhill Drive,regular
916897498,ntd_id,4027,regular
916897498,operator,Pinellas Suncoast Transit Authority,regular
916897498,route_ref,93,regular
916897508,gtfs_id,4913,regular
916897508,highway,bus_stop,regular
916897508,name,Sunset Point Road & Elliot Drive,regular
916897508,ntd_id,4027,regular
916897508,operator,Pinellas Suncoast Transit Authority,regular
916897508,route_ref,62;76,regular
916897520,gtfs_id,4919,regular
916897520,highway,bus_stop,regular
916897520,name,U.S. Highway 19 North & Sunset Point Road,regular
916897520,ntd_id,4027,regular
916897520,operator,Pinellas Suncoast Transit Authority,regular
916897520,route_ref,19;76,regular
916897523,gtfs_id,4915,regular
916897523,highway,bus_stop,regular
916897523,name,Sunset Point Road & #2060,regular
916897523,ntd_id,4027,regular
916897523,operator,Pinellas Suncoast Transit Authority,regular
916897523,route_ref,93,regular
916897526,gtfs_id,4917,regular
916897526,highway,bus_stop,regular
916897526,name,Sunset Point Road & Flora Road,regular
916897526,ntd_id,4027,regular
916897526,operator,Pinellas Suncoast Transit Authority,regular
916897526,route_ref,66,regular
916897527,gtfs_id,4916,regular
916897527,highway,bus_stop,regular
916897527,name,Sunset Point Road & Souvenir Drive,regular
916897527,ntd_id,4027,regular
916897527,operator,Pinellas Suncoast Transit Authority,regular
916897527,route_ref,93,regular
916897528,gtfs_id,4899,regular
916897528,highway,bus_stop,regular
916897528,name,Sunset Point Road & Keene Road North,regular
916897528,ntd_id,4027,regular
916897528,operator,Pinellas Suncoast Transit Authority,regular
916897528,route_ref,93,regular
916897532,gtfs_id,4898,regular
916897532,highway,bus_stop,regular
916897532,name,Sunset Point Road & #2491,regular
916897532,ntd_id,4027,regular
916897532,operator,Pinellas Suncoast Transit Authority,regular
916897532,route_ref,62;76,regular
916897541,gtfs_id,4888,regular
916897541,highway,bus_stop,regular
916897541,name,Sunset Point Road & #2001,regular
916897541,ntd_id,4027,regular
916897541,operator,Pinellas Suncoast Transit Authority,regular
916897541,route_ref,93,regular
916897542,gtfs_id,4889,regular
916897542,highway,bus_stop,regular
916897542,name,Sunset Point Road & Old Coachman Road,regular
916897542,ntd_id,4027,regular
916897542,operator,Pinellas Suncoast Transit Authority,regular
916897542,route_ref,62;76,regular
916897545,gtfs_id,4885,regular
916897545,highway,bus_stop,regular
916897545,name,Sunset Point Road & Beckett Lake Drive,regular
916897545,ntd_id,4027,regular
916897545,operator,Pinellas Suncoast Transit Authority,regular
916897545,route_ref,93,regular
916897549,gtfs_id,4886,regular
916897549,highway,bus_stop,regular
916897549,name,Sunset Point Road & #2047,regular
916897549,ntd_id,4027,regular
916897549,operator,Pinellas Suncoast Transit Authority,regular
916897549,route_ref,93,regular
916897551,gtfs_id,4887,regular
916897551,highway,bus_stop,regular
916897551,name,Sunset Point Road & Stetson Drive,regular
916897551,ntd_id,4027,regular
916897551,operator,Pinellas Suncoast Transit Authority,regular
916897551,route_ref,62,regular
916897553,gtfs_id,4892,regular
916897553,highway,bus_stop,regular
916897553,name,Sunset Point Road & #2025,regular
916897553,ntd_id,4027,regular
916897553,operator,Pinellas Suncoast Transit Authority,regular
916897553,route_ref,93,regular
916897556,gtfs_id,4891,regular
916897556,highway,bus_stop,regular
916897556,name,Sunset Point Road & McCauley Road,regular
916897556,ntd_id,4027,regular
916897556,operator,Pinellas Suncoast Transit Authority,regular
916897556,route_ref,62;76,regular
916897559,gtfs_id,4894,regular
916897559,highway,bus_stop,regular
916897559,name,Sunset Point Road & Barrington Drive West,regular
916897559,ntd_id,4027,regular
916897559,operator,Pinellas Suncoast Transit Authority,regular
916897559,route_ref,93,regular
916897561,gtfs_id,4893,regular
916897561,highway,bus_stop,regular
916897561,name,Sunset Point Road & Seton Drive,regular
916897561,ntd_id,4027,regular
916897561,operator,Pinellas Suncoast Transit Authority,regular
916897561,route_ref,93,regular
916897569,gtfs_id,4890,regular
916897569,highway,bus_stop,regular
916897569,name,Sunset Point Road & Yale Drive,regular
916897569,ntd_id,4027,regular
916897569,operator,Pinellas Suncoast Transit Authority,regular
916897569,route_ref,62,regular
916897595,gtfs_id,4858,regular
916897595,highway,bus_stop,regular
916897595,name,Belcher Road North & Manor Boulevard North,regular
916897595,ntd_id,4027,regular
916897595,operator,Pinellas Suncoast Transit Authority,regular
916897595,route_ref,62;93,regular
916897601,gtfs_id,4856,regular
916897601,highway,bus_stop,regular
916897601,name,Hercules Avenue North & Calumet Street,regular
916897601,ntd_id,4027,regular
916897601,operator,Pinellas Suncoast Transit Authority,regular
916897601,route_ref,67,regular
916897609,gtfs_id,4852,regular
916897609,highway,bus_stop,regular
916897609,name,Hercules Avenue North & Calumet Street,regular
916897609,ntd_id,4027,regular
916897609,operator,Pinellas Suncoast Transit Authority,regular
916897609,route_ref,67,regular
916897612,gtfs_id,4851,regular
916897612,highway,bus_stop,regular
916897612,name,Highland Avenue North & Sandy Lane,regular
916897612,ntd_id,4027,regular
916897612,operator,Pinellas Suncoast Transit Authority,regular
916897612,route_ref,66;93,regular
916897613,gtfs_id,4859,regular
916897613,highway,bus_stop,regular
916897613,name,Belcher Road North & Sunnydale Boulevard North,regular
916897613,ntd_id,4027,regular
916897613,operator,Pinellas Suncoast Transit Authority,regular
916897613,route_ref,62;93,regular
916897627,gtfs_id,4861,regular
916897627,highway,bus_stop,regular
916897627,name,Highland Avenue North & Otten Street,regular
916897627,ntd_id,4027,regular
916897627,operator,Pinellas Suncoast Transit Authority,regular
916897627,route_ref,66;93,regular
916897642,gtfs_id,4845,regular
916897642,highway,bus_stop,regular
916897642,name,Hercules Avenue North & #1770,regular
916897642,ntd_id,4027,regular
916897642,operator,Pinellas Suncoast Transit Authority,regular
916897642,route_ref,67,regular
916897653,gtfs_id,4843,regular
916897653,highway,bus_stop,regular
916897653,name,Hercules Avenue North & #1763,regular
916897653,ntd_id,4027,regular
916897653,operator,Pinellas Suncoast Transit Authority,regular
916897653,route_ref,67,regular
916897657,gtfs_id,4848,regular
916897657,highway,bus_stop,regular
916897657,name,Highland Avenue North & Sandy Lane,regular
916897657,ntd_id,4027,regular
916897657,operator,Pinellas Suncoast Transit Authority,regular
916897657,route_ref,66;93,regular
916897701,gtfs_id,4878,regular
916897701,highway,bus_stop,regular
916897701,name,Hercules Avenue North & Sunset Grove Lane,regular
916897701,ntd_id,4027,regular
916897701,operator,Pinellas Suncoast Transit Authority,regular
916897701,route_ref,67,regular
916897724,gtfs_id,4880,regular
916897724,highway,bus_stop,regular
916897724,name,Highland Avenue North & Sunset Point Road,regular
916897724,ntd_id,4027,regular
916897724,operator,Pinellas Suncoast Transit Authority,regular
916897724,route_ref,93,regular
916897727,gtfs_id,4881,regular
916897727,highway,bus_stop,regular
916897727,name,Highland Avenue North & Sunset Point Road,regular
916897727,ntd_id,4027,regular
916897727,operator,Pinellas Suncoast Transit Authority,regular
916897727,route_ref,66;93,regular
916897734,gtfs_id,4865,regular
916897734,highway,bus_stop,regular
916897734,name,Highland Avenue North & Joel Lane,regular
916897734,ntd_id,4027,regular
916897734,operator,Pinellas Suncoast Transit Authority,regular
916897734,route_ref,66;93,regular
916897736,gtfs_id,4868,regular
916897736,highway,bus_stop,regular
916897736,name,Hercules Avenue North & Sunnydale Boulevard,regular
916897736,ntd_id,4027,regular
916897736,operator,Pinellas Suncoast Transit Authority,regular
916897736,route_ref,67,regular
916897746,gtfs_id,4870,regular
916897746,highway,bus_stop,regular
916897746,name,U.S. Highway 19 North & #23654,regular
916897746,ntd_id,4027,regular
916897746,operator,Pinellas Suncoast Transit Authority,regular
916897746,route_ref,19;76,regular
916897748,gtfs_id,4871,regular
916897748,highway,bus_stop,regular
916897748,name,Hercules Avenue North & Sunnydale Boulevard,regular
916897748,ntd_id,4027,regular
916897748,operator,Pinellas Suncoast Transit Authority,regular
916897748,route_ref,67,regular
916897751,gtfs_id,4872,regular
916897751,highway,bus_stop,regular
916897751,name,U.S. Highway 19 North & Coachman Plaza Drive,regular
916897751,ntd_id,4027,regular
916897751,operator,Pinellas Suncoast Transit Authority,regular
916897751,route_ref,19,regular
916897753,gtfs_id,5168,regular
916897753,highway,bus_stop,regular
916897753,name,Phillippe Parkway & Pinellas Avenue,regular
916897753,ntd_id,4027,regular
916897753,operator,Pinellas Suncoast Transit Authority,regular
916897753,route_ref,62,regular
916897754,gtfs_id,5166,regular
916897754,highway,bus_stop,regular
916897754,name,Enterprise Road East & #2730,regular
916897754,ntd_id,4027,regular
916897754,operator,Pinellas Suncoast Transit Authority,regular
916897754,route_ref,67,regular
916897757,gtfs_id,5164,regular
916897757,highway,bus_stop,regular
916897757,name,Enterprise Road East & #2700,regular
916897757,ntd_id,4027,regular
916897757,operator,Pinellas Suncoast Transit Authority,regular
916897757,route_ref,67,regular
916897758,gtfs_id,5165,regular
916897758,highway,bus_stop,regular
916897758,name,Enterprise Road East & Frisco Drive,regular
916897758,ntd_id,4027,regular
916897758,operator,Pinellas Suncoast Transit Authority,regular
916897758,route_ref,67,regular
916897759,gtfs_id,5162,regular
916897759,highway,bus_stop,regular
916897759,name,Enterprise Road East & Frisco Drive,regular
916897759,ntd_id,4027,regular
916897759,operator,Pinellas Suncoast Transit Authority,regular
916897759,route_ref,67,regular
916897760,gtfs_id,5163,regular
916897760,highway,bus_stop,regular
916897760,name,Enterprise Road East & #2718,regular
916897760,ntd_id,4027,regular
916897760,operator,Pinellas Suncoast Transit Authority,regular
916897760,route_ref,67,regular
916897762,gtfs_id,5160,regular
916897762,highway,bus_stop,regular
916897762,name,Enterprise Road East & Village Drive,regular
916897762,ntd_id,4027,regular
916897762,operator,Pinellas Suncoast Transit Authority,regular
916897762,route_ref,67,regular
916897763,gtfs_id,5159,regular
916897763,highway,bus_stop,regular
916897763,name,Enterprise Road East & #2741,regular
916897763,ntd_id,4027,regular
916897763,operator,Pinellas Suncoast Transit Authority,regular
916897763,route_ref,67,regular
916897764,gtfs_id,5177,regular
916897764,highway,bus_stop,regular
916897764,name,Enterprise Road East & Parkstream Avenue,regular
916897764,ntd_id,4027,regular
916897764,operator,Pinellas Suncoast Transit Authority,regular
916897764,route_ref,67,regular
916897765,gtfs_id,5179,regular
916897765,highway,bus_stop,regular
916897765,name,Enterprise Road East & Country Trails Drive,regular
916897765,ntd_id,4027,regular
916897765,operator,Pinellas Suncoast Transit Authority,regular
916897765,route_ref,62,regular
916897767,gtfs_id,5170,regular
916897767,highway,bus_stop,regular
916897767,name,Village Drive & Enterprise Road East,regular
916897767,ntd_id,4027,regular
916897767,operator,Pinellas Suncoast Transit Authority,regular
916897767,route_ref,67,regular
916897768,gtfs_id,5142,regular
916897768,highway,bus_stop,regular
916897768,name,Phillippe Parkway & Phillippe Drive,regular
916897768,ntd_id,4027,regular
916897768,operator,Pinellas Suncoast Transit Authority,regular
916897768,route_ref,62,regular
916897769,gtfs_id,5143,regular
916897769,highway,bus_stop,regular
916897769,name,Belcher Road & Laurelwood Drive,regular
916897769,ntd_id,4027,regular
916897769,operator,Pinellas Suncoast Transit Authority,regular
916897769,route_ref,67,regular
